ENSG00000116285.12	8026308	128450
ENSG00000116285.12	8026308	143158
ENSG00000116285.12	8026308	143158
ENSG00000116285.12	8026308	143158
ENSG00000116285.12	8026308	143158
ENSG00000162426.14	8317825	143427
ENSG00000162426.14	8317825	127902
ENSG00000162426.14	8317825	120029
ENSG00000162426.14	8317825	115688
ENSG00000162426.14	8317825	115688
ENSG00000162426.14	8317825	113318
ENSG00000162426.14	8317825	100815
ENSG00000162426.14	8317825	100815
ENSG00000162426.14	8317825	78794
ENSG00000162426.14	8317825	78178
ENSG00000162426.14	8317825	66102
ENSG00000162426.14	8317825	58507
ENSG00000162426.14	8317825	58507
ENSG00000162426.14	8317825	3496
ENSG00000162426.14	8317825	31007
ENSG00000162426.14	8317825	31007
ENSG00000142599.17	8817643	5134
ENSG00000074800.13	8879249	30580
ENSG00000074800.13	8879249	10217
ENSG00000074800.13	8879249	10753
ENSG00000074800.13	8879249	10753
ENSG00000074800.13	8879249	24710
ENSG00000131686.14	8945866	27749
ENSG00000197241.3	9026345	40186
ENSG00000197241.3	9026345	5337
ENSG00000180758.11	9129170	292
ENSG00000180758.11	9129170	20719
ENSG00000180758.11	9129170	21551
ENSG00000180758.11	9129170	21551
ENSG00000180758.11	9129170	21551
ENSG00000180758.11	9129170	52166
ENSG00000180758.11	9129170	52166
ENSG00000180758.11	9129170	52769
ENSG00000180758.11	9129170	52769
ENSG00000049239.12	9234774	38457
ENSG00000049239.12	9234774	38457
ENSG00000049239.12	9234774	38457
ENSG00000049239.12	9234774	33427
ENSG00000049239.12	9234774	33427
ENSG00000049239.12	9234774	1447
ENSG00000171621.13	9292879	12448
ENSG00000171621.13	9292879	12448
ENSG00000171621.13	9292879	11059
ENSG00000171621.13	9292879	78501
ENSG00000171621.13	9292879	78501
ENSG00000171621.13	9292879	83062
ENSG00000171621.13	9292879	83594
ENSG00000171621.13	9292879	83594
ENSG00000171621.13	9292879	83594
ENSG00000171621.13	9292879	91567
ENSG00000171621.13	9292879	91851
ENSG00000171621.13	9292879	95983
ENSG00000171621.13	9292879	119861
ENSG00000171621.13	9292879	119861
ENSG00000171621.13	9292879	120704
ENSG00000171621.13	9292879	120704
ENSG00000171621.13	9292879	120704
ENSG00000171612.6	9539481	110911
ENSG00000171612.6	9539481	100901
ENSG00000171612.6	9539481	97902
ENSG00000171612.6	9539481	97902
ENSG00000171612.6	9539481	72397
ENSG00000171612.6	9539481	66629
ENSG00000171612.6	9539481	66629
ENSG00000171612.6	9539481	44464
ENSG00000171612.6	9539481	6664
ENSG00000171608.15	9651731	24724
ENSG00000171608.15	9651731	24724
ENSG00000171603.16	9824526	913
ENSG00000171603.16	9824526	913
ENSG00000280113.1	9828258	7579
ENSG00000280113.1	9828258	7579
ENSG00000142657.20	10398591	10721
ENSG00000130940.14	10796650	161169
ENSG00000130940.14	10796650	161169
ENSG00000130940.14	10796650	160642
ENSG00000130940.14	10796650	70240
ENSG00000130940.14	10796650	70240
ENSG00000177674.15	11736083	4427
ENSG00000177674.15	11736083	4427
ENSG00000120937.8	11858931	21911
ENSG00000120937.8	11858931	21911
ENSG00000116685.15	11926428	18712
ENSG00000116685.15	11926428	18712
ENSG00000116685.15	11926428	18712
ENSG00000116685.15	11926428	18712
ENSG00000116685.15	11926428	7639
ENSG00000120949.14	12063376	11372
ENSG00000028137.16	12167002	20212
ENSG00000028137.16	12167002	13927
ENSG00000028137.16	12167002	13927
ENSG00000028137.16	12167002	5270
ENSG00000162496.8	12617731	98953
ENSG00000162496.8	12617731	98953
ENSG00000162496.8	12617731	98953
ENSG00000162496.8	12617731	92347
ENSG00000162496.8	12617731	92347
ENSG00000162496.8	12617731	77899
ENSG00000162496.8	12617731	77899
ENSG00000162496.8	12617731	76178
ENSG00000162496.8	12617731	68954
ENSG00000162496.8	12617731	68954
ENSG00000162496.8	12617731	68954
ENSG00000162496.8	12617731	61458
ENSG00000162496.8	12617731	61458
ENSG00000162496.8	12617731	244
ENSG00000162496.8	12617731	244
ENSG00000162496.8	12617731	1314
ENSG00000162496.8	12617731	2137
ENSG00000204518.2	12644546	7981
ENSG00000204518.2	12644546	7981
ENSG00000204518.2	12644546	7981
ENSG00000162494.5	13514048	26756
ENSG00000162494.5	13514048	29935
ENSG00000162493.16	13583464	36461
ENSG00000116731.22	13700197	248670
ENSG00000116731.22	13700197	248670
ENSG00000189337.15	14598703	360404
ENSG00000189337.15	14598703	360404
ENSG00000189337.15	14598703	339643
ENSG00000189337.15	14598703	294370
ENSG00000189337.15	14598703	294370
ENSG00000189337.15	14598703	111744
ENSG00000189337.15	14598703	100718
ENSG00000189337.15	14598703	100718
ENSG00000189337.15	14598703	81584
ENSG00000189337.15	14598703	76528
ENSG00000189337.15	14598703	75718
ENSG00000171729.13	15152531	6348
ENSG00000142621.19	15247271	4080
ENSG00000197312.11	15617499	14384
ENSG00000197312.11	15617499	14384
ENSG00000197312.11	15617499	14384
ENSG00000116786.11	15684331	1217
ENSG00000162460.6	15742421	1003
ENSG00000233954.6	15809348	22747
ENSG00000233954.6	15809348	10234
ENSG00000233954.6	15809348	9856
ENSG00000233954.6	15809348	9105
ENSG00000233954.6	15809348	9105
ENSG00000065526.10	15847863	13558
ENSG00000065526.10	15847863	13558
ENSG00000065526.10	15847863	13558
ENSG00000065526.10	15847863	12494
ENSG00000065526.10	15847863	12494
ENSG00000065526.10	15847863	12494
ENSG00000065526.10	15847863	12494
ENSG00000186510.11	16018874	6088
ENSG00000186510.11	16018874	5605
ENSG00000185519.8	16073632	1688
ENSG00000142627.12	16156087	8159
ENSG00000142627.12	16156087	8159
ENSG00000142627.12	16156087	11858
ENSG00000142627.12	16156087	19539
ENSG00000142627.12	16156087	19539
ENSG00000142627.12	16156087	19539
ENSG00000142627.12	16156087	25454
ENSG00000142627.12	16156087	25454
ENSG00000142627.12	16156087	25454
ENSG00000142632.16	16212609	24965
ENSG00000142632.16	16212609	4421
ENSG00000142632.16	16212609	4421
ENSG00000132881.11	16237162	7090
ENSG00000132881.11	16237162	7090
ENSG00000268991.2	16539065	40567
ENSG00000268991.2	16539065	40567
ENSG00000268991.2	16539065	40567
ENSG00000268991.2	16539065	40567
ENSG00000268991.2	16539065	25142
ENSG00000268991.2	16539065	24593
ENSG00000268991.2	16539065	4387
ENSG00000268991.2	16539065	4387
ENSG00000268991.2	16539065	4387
ENSG00000268991.2	16539065	4387
ENSG00000268991.2	16539065	4387
ENSG00000219481.10	16613562	7454
ENSG00000237847.2	16673002	28727
ENSG00000237847.2	16673002	28727
ENSG00000237847.2	16673002	28727
ENSG00000279132.1	16734461	26996
ENSG00000279132.1	16734461	26996
ENSG00000279132.1	16734461	9212
ENSG00000279132.1	16734461	9212
ENSG00000117122.13	16980835	3762
ENSG00000074964.16	17539834	37461
ENSG00000074964.16	17539834	37461
ENSG00000074964.16	17539834	8232
ENSG00000009709.11	18631005	31943
ENSG00000169991.10	18956686	5502
ENSG00000169991.10	18956686	5502
ENSG00000169991.10	18956686	54084
ENSG00000169991.10	18956686	110354
ENSG00000077549.17	19485539	19421
ENSG00000077549.17	19485539	19421
ENSG00000077549.17	19485539	44056
ENSG00000077549.17	19485539	46977
ENSG00000173436.13	19596976	33492
ENSG00000173436.13	19596976	33492
ENSG00000158748.3	19665286	5492
ENSG00000117215.14	20119566	8898
ENSG00000117215.14	20119566	4945
ENSG00000158786.4	20139325	12630
ENSG00000158786.4	20139325	12630
ENSG00000187980.6	20177424	1026
ENSG00000187980.6	20177424	1026
ENSG00000162543.5	20186084	2338
ENSG00000162543.5	20186084	2338
ENSG00000162543.5	20186084	26899
ENSG00000158816.15	20290918	25693
ENSG00000162545.5	20486220	8406
ENSG00000162545.5	20486220	7505
ENSG00000117298.14	21345504	22975
ENSG00000117298.14	21345504	22975
ENSG00000162551.13	21509371	244
ENSG00000076864.19	21669363	3894
ENSG00000142798.17	21937297	5687
ENSG00000142798.17	21937297	7047
ENSG00000142798.17	21937297	17838
ENSG00000142798.17	21937297	19487
ENSG00000219073.7	21977020	13032
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000070831.15	22052626	21200
ENSG00000162552.14	22143969	35708
ENSG00000162552.14	22143969	35708
ENSG00000162552.14	22143969	35708
ENSG00000184677.16	22451850	109775
ENSG00000184677.16	22451850	109775
ENSG00000215906.8	22965338	3976
ENSG00000125945.14	23369442	7478
ENSG00000125945.14	23369442	7478
ENSG00000125945.14	23369442	7478
ENSG00000007968.6	23531220	47
ENSG00000007968.6	23531220	8476
ENSG00000117318.8	23559794	5318
ENSG00000117318.8	23559794	5318
ENSG00000117318.8	23559794	2295
ENSG00000117318.8	23559794	2295
ENSG00000117318.8	23559794	8043
ENSG00000117318.8	23559794	8043
ENSG00000117318.8	23559794	9024
ENSG00000197880.8	23581494	4121
ENSG00000057757.9	23778404	6232
ENSG00000188822.7	23913362	6475
ENSG00000188822.7	23913362	6475
ENSG00000188529.14	23980927	37710
ENSG00000188529.14	23980927	39212
ENSG00000188529.14	23980927	64863
ENSG00000188529.14	23980927	64863
ENSG00000188529.14	23980927	64863
ENSG00000142661.18	24112175	50
ENSG00000142661.18	24112175	50
ENSG00000142677.3	24143121	7160
ENSG00000142677.3	24143121	7160
ENSG00000185436.11	24187959	13917
ENSG00000158055.15	24319321	29339
ENSG00000158055.15	24319321	24954
ENSG00000158055.15	24319321	24954
ENSG00000158055.15	24319321	24954
ENSG00000169504.14	24745356	56737
ENSG00000169504.14	24745356	51528
ENSG00000169504.14	24745356	51528
ENSG00000169504.14	24745356	40060
ENSG00000169504.14	24745356	30448
ENSG00000169504.14	24745356	30448
ENSG00000169504.14	24745356	25306
ENSG00000169504.14	24745356	17829
ENSG00000169504.14	24745356	9465
ENSG00000169504.14	24745356	9465
ENSG00000169504.14	24745356	102425
ENSG00000169504.14	24745356	102425
ENSG00000169504.14	24745356	102425
ENSG00000169504.14	24745356	102425
ENSG00000020633.18	24965121	57363
ENSG00000020633.18	24965121	57710
ENSG00000117614.9	25232502	618
ENSG00000117614.9	25232502	7112
ENSG00000117614.9	25232502	7112
ENSG00000117643.14	25617467	1435
ENSG00000117643.14	25617467	1435
ENSG00000117643.14	25617467	1435
ENSG00000162430.16	25800175	13151
ENSG00000182749.5	25871253	3714
ENSG00000182749.5	25871253	3714
ENSG00000182749.5	25871253	3714
ENSG00000182749.5	25871253	3714
ENSG00000158006.13	25998157	45346
ENSG00000158006.13	25998157	45346
ENSG00000130695.13	26234152	8939
ENSG00000158062.20	26318363	2925
ENSG00000158062.20	26318363	2925
ENSG00000198830.10	26472449	27610
ENSG00000198830.10	26472449	27610
ENSG00000198830.10	26472449	27610
ENSG00000198830.10	26472449	27610
ENSG00000117713.17	26696032	75707
ENSG00000117713.17	26696032	75707
ENSG00000117713.17	26696032	75707
ENSG00000117713.17	26696032	75707
ENSG00000117713.17	26696032	18598
ENSG00000117713.17	26696032	3799
ENSG00000117713.17	26696032	3799
ENSG00000117713.17	26696032	3148
ENSG00000060642.10	26787471	543
ENSG00000060642.10	26787471	11890
ENSG00000060642.10	26787471	11890
ENSG00000175793.11	26863137	1562
ENSG00000175793.11	26863137	1562
ENSG00000158246.7	27012836	18645
ENSG00000280403.1	27065365	20866
ENSG00000181773.6	27392643	9759
ENSG00000181773.6	27392643	9759
ENSG00000181773.6	27392643	9759
ENSG00000181773.6	27392643	9759
ENSG00000181773.6	27392643	9759
ENSG00000158195.10	27490158	6656
ENSG00000158195.10	27490158	13771
ENSG00000158195.10	27490158	13771
ENSG00000158195.10	27490158	14270
ENSG00000158195.10	27490158	14270
ENSG00000158195.10	27490158	14270
ENSG00000158195.10	27490158	31379
ENSG00000158195.10	27490158	35363
ENSG00000158195.10	27490158	37892
ENSG00000158195.10	27490158	37892
ENSG00000158195.10	27490158	37892
ENSG00000158195.10	27490158	37892
ENSG00000000938.12	27635277	15338
ENSG00000000938.12	27635277	15338
ENSG00000126709.14	27672218	12548
ENSG00000126709.14	27672218	12548
ENSG00000126709.14	27672218	9035
ENSG00000130775.15	27872542	9357
ENSG00000130775.15	27872542	9357
ENSG00000130770.17	28236108	11015
ENSG00000188060.6	28592199	10961
ENSG00000188060.6	28592199	10961
ENSG00000120656.11	28643085	4949
ENSG00000120656.11	28643085	4949
ENSG00000120656.11	28643085	4949
ENSG00000120656.11	28643085	4949
ENSG00000116329.10	28812141	37010
ENSG00000159023.18	28887090	4965
ENSG00000159023.18	28887090	2102
ENSG00000253304.1	29123935	324
ENSG00000253304.1	29123935	324
ENSG00000253304.1	29123935	324
ENSG00000253304.1	29123935	9724
ENSG00000060656.19	29236515	180313
ENSG00000060656.19	29236515	180313
ENSG00000060656.19	29236515	180313
ENSG00000162510.5	30723587	637495
ENSG00000162510.5	30723587	637495
ENSG00000162510.5	30723587	343159
ENSG00000162510.5	30723587	86508
ENSG00000162510.5	30723587	86508
ENSG00000162510.5	30723587	85996
ENSG00000162510.5	30723587	53303
ENSG00000162510.5	30723587	47840
ENSG00000162510.5	30723587	42703
ENSG00000162510.5	30723587	29637
ENSG00000162510.5	30723587	28149
ENSG00000162510.5	30723587	25785
ENSG00000162510.5	30723587	22618
ENSG00000162510.5	30723587	19276
ENSG00000162510.5	30723587	18455
ENSG00000162510.5	30723587	16950
ENSG00000162510.5	30723587	15442
ENSG00000162511.7	30757820	5493
ENSG00000162511.7	30757820	5493
ENSG00000162511.7	30757820	43973
ENSG00000162511.7	30757820	43973
ENSG00000162511.7	30757820	51654
ENSG00000162511.7	30757820	51654
ENSG00000162511.7	30757820	51654
ENSG00000162511.7	30757820	58348
ENSG00000162511.7	30757820	58348
ENSG00000162511.7	30757820	60763
ENSG00000162511.7	30757820	60763
ENSG00000162511.7	30757820	66106
ENSG00000162511.7	30757820	66106
ENSG00000162512.15	30908761	61237
ENSG00000162512.15	30908761	56687
ENSG00000162512.15	30908761	54557
ENSG00000162512.15	30908761	52546
ENSG00000162512.15	30908761	2609
ENSG00000084628.9	31239554	84873
ENSG00000084628.9	31239554	84873
ENSG00000084628.9	31239554	68855
ENSG00000168528.11	31409564	14929
ENSG00000142910.15	31576484	27744
ENSG00000142910.15	31576484	27744
ENSG00000142910.15	31576484	27744
ENSG00000142910.15	31576484	27744
ENSG00000142910.15	31576484	12438
ENSG00000142910.15	31576484	12438
ENSG00000142910.15	31576484	12438
ENSG00000142910.15	31576484	12438
ENSG00000142910.15	31576484	2550
ENSG00000142910.15	31576484	11327
ENSG00000142910.15	31576484	11327
ENSG00000142910.15	31576484	12165
ENSG00000142910.15	31576484	12165
ENSG00000142910.15	31576484	12165
ENSG00000084636.17	31704319	204
ENSG00000084636.17	31704319	204
ENSG00000084636.17	31704319	894
ENSG00000084636.17	31704319	10194
ENSG00000084636.17	31704319	10194
ENSG00000084636.17	31704319	10194
ENSG00000084636.17	31704319	10194
ENSG00000121753.12	31764893	23257
ENSG00000121753.12	31764893	23257
ENSG00000121753.12	31764893	23257
ENSG00000121753.12	31764893	23257
ENSG00000121753.12	31764893	23257
ENSG00000121753.12	31764893	23257
ENSG00000184007.17	31944856	9832
ENSG00000184007.17	31944856	9832
ENSG00000184007.17	31944856	11125
ENSG00000121775.17	32072030	8670
ENSG00000121775.17	32072030	5474
ENSG00000183615.5	32247232	7866
ENSG00000183615.5	32247232	7272
ENSG00000183615.5	32247232	7004
ENSG00000183615.5	32247232	7004
ENSG00000183615.5	32247232	6200
ENSG00000183615.5	32247232	6200
ENSG00000160058.18	32394731	6129
ENSG00000162520.14	32703596	8587
ENSG00000121900.18	32901438	24386
ENSG00000116514.16	32964685	8090
ENSG00000116514.16	32964685	8090
ENSG00000116514.16	32964685	24577
ENSG00000116514.16	32964685	27813
ENSG00000142920.16	33081103	45885
ENSG00000142920.16	33081103	45885
ENSG00000116525.13	33182059	38833
ENSG00000160094.14	33256544	27359
ENSG00000184389.9	33321098	20349
ENSG00000134686.16	33431052	2759
ENSG00000134686.16	33431052	12376
ENSG00000134686.16	33431052	12376
ENSG00000121903.14	33472644	16764
ENSG00000121903.14	33472644	16764
ENSG00000121903.14	33472644	11653
ENSG00000121903.14	33472644	2120
ENSG00000116544.11	34929585	359
ENSG00000197056.9	35059785	61217
ENSG00000116560.10	35193148	29557
ENSG00000116560.10	35193148	29557
ENSG00000146463.11	35268966	4065
ENSG00000054116.11	36156053	27255
ENSG00000054116.11	36156053	27255
ENSG00000054116.11	36156053	31753
ENSG00000054116.11	36156053	31753
ENSG00000054116.11	36156053	31753
ENSG00000054118.13	36224415	24113
ENSG00000054118.13	36224415	993
ENSG00000196182.10	36385896	559
ENSG00000196182.10	36385896	1162
ENSG00000163873.9	37034129	276
ENSG00000163873.9	37034129	49445
ENSG00000163873.9	37034129	49445
ENSG00000163874.8	37474551	19789
ENSG00000163874.8	37474551	19789
ENSG00000163874.8	37474551	2814
ENSG00000163874.8	37474551	12643
ENSG00000163874.8	37474551	12643
ENSG00000134697.12	37595935	9938
ENSG00000134697.12	37595935	9938
ENSG00000116922.14	37692249	25310
ENSG00000116922.14	37692249	25310
ENSG00000116922.14	37692249	15790
ENSG00000185668.6	38046794	91766
ENSG00000116954.7	38859823	288181
ENSG00000116954.7	38859823	131568
ENSG00000168653.10	39026317	21286
ENSG00000168653.10	39026317	21286
ENSG00000127603.23	39081315	4867
ENSG00000090621.13	39576790	17676
ENSG00000090621.13	39576790	17676
ENSG00000090621.13	39576790	17676
ENSG00000163909.7	39639945	6228
ENSG00000163909.7	39639945	6228
ENSG00000163909.7	39639945	13602
ENSG00000163909.7	39639945	13602
ENSG00000168389.17	39955111	20873
ENSG00000168389.17	39955111	20873
ENSG00000168389.17	39955111	2584
ENSG00000168389.17	39955111	2584
ENSG00000117016.9	40665657	3220
ENSG00000117013.14	40784011	9746
ENSG00000117013.14	40784011	1637
ENSG00000117013.14	40784011	1637
ENSG00000117013.14	40784011	1637
ENSG00000117013.14	40784011	1637
ENSG00000117013.14	40784011	622
ENSG00000179862.6	40862366	17158
ENSG00000179862.6	40862366	5219
ENSG00000179862.6	40862366	15318
ENSG00000171793.13	40979334	39563
ENSG00000171793.13	40979334	34976
ENSG00000171793.13	40979334	34426
ENSG00000171793.13	40979334	34426
ENSG00000171793.13	40979334	11804
ENSG00000010803.16	41242154	26088
ENSG00000204060.5	41361921	47846
ENSG00000204060.5	41361921	42024
ENSG00000204060.5	41361921	25842
ENSG00000204060.5	41361921	53002
ENSG00000127129.9	41484673	52233
ENSG00000127129.9	41484673	52233
ENSG00000127129.9	41484673	52233
ENSG00000127129.9	41484673	28976
ENSG00000127129.9	41484673	10239
ENSG00000127129.9	41484673	10239
ENSG00000127129.9	41484673	11033
ENSG00000127129.9	41484673	11355
ENSG00000127129.9	41484673	12169
ENSG00000127129.9	41484673	15852
ENSG00000197273.3	42164718	7880
ENSG00000197273.3	42164718	7880
ENSG00000197273.3	42164718	7880
ENSG00000117394.19	42959173	35294
ENSG00000117394.19	42959173	35294
ENSG00000117394.19	42959173	35294
ENSG00000117394.19	42959173	35294
ENSG00000117394.19	42959173	35294
ENSG00000117394.19	42959173	3536
ENSG00000117394.19	42959173	14162
ENSG00000186973.10	43145152	75298
ENSG00000066056.13	43300992	5560
ENSG00000066056.13	43300992	5560
ENSG00000196517.11	44031467	5132
ENSG00000196517.11	44031467	16270
ENSG00000196517.11	44031467	16270
ENSG00000196517.11	44031467	28241
ENSG00000196517.11	44031467	28241
ENSG00000142945.12	44739817	9271
ENSG00000142945.12	44739817	9271
ENSG00000142945.12	44739817	9271
ENSG00000142945.12	44739817	9271
ENSG00000188396.3	44806675	565
ENSG00000188396.3	44806675	565
ENSG00000117461.14	46133036	95987
ENSG00000117480.15	46394264	48044
ENSG00000197587.10	46506995	40591
ENSG00000197587.10	46506995	40591
ENSG00000197587.10	46506995	40591
ENSG00000159658.10	46719064	6051
ENSG00000142973.12	46757837	7942
ENSG00000162366.7	47191044	11955
ENSG00000162366.7	47191044	11955
ENSG00000162366.7	47191044	1613
ENSG00000186564.5	47436016	3605
ENSG00000186564.5	47436016	72738
ENSG00000186564.5	47436016	141988
ENSG00000186564.5	47436016	141988
ENSG00000186564.5	47436016	141988
ENSG00000186564.5	47436016	141988
ENSG00000186564.5	47436016	274477
ENSG00000269113.3	47996895	270799
ENSG00000269113.3	47996895	270799
ENSG00000269113.3	47996895	245018
ENSG00000269113.3	47996895	411
ENSG00000269113.3	47996895	411
ENSG00000132122.11	48472208	21875
ENSG00000142700.11	50423500	90512
ENSG00000142700.11	50423500	90512
ENSG00000142700.11	50423500	90512
ENSG00000123080.10	50960744	16278
ENSG00000123080.10	50960744	16278
ENSG00000123080.10	50960744	16278
ENSG00000123080.10	50960744	16278
ENSG00000123080.10	50960744	16278
ENSG00000162377.5	52698366	4574
ENSG00000162377.5	52698366	4574
ENSG00000162377.5	52698366	11973
ENSG00000162383.11	53142632	3253
ENSG00000162383.11	53142632	3253
ENSG00000157184.5	53196428	23659
ENSG00000157184.5	53196428	19852
ENSG00000157184.5	53196428	19852
ENSG00000157184.5	53196428	19852
ENSG00000143006.7	53459398	26024
ENSG00000143006.7	53459398	26024
ENSG00000143006.7	53459398	40884
ENSG00000174332.5	53738106	328
ENSG00000174332.5	53738106	328
ENSG00000174332.5	53738106	328
ENSG00000174332.5	53738106	328
ENSG00000116212.14	53946076	36027
ENSG00000116212.14	53946076	36027
ENSG00000157211.10	54153770	32321
ENSG00000157211.10	54153770	32321
ENSG00000157211.10	54153770	32321
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000157216.15	54413479	61233
ENSG00000162390.17	54542256	54277
ENSG00000162390.17	54542256	53056
ENSG00000162390.17	54542256	53056
ENSG00000162390.17	54542256	43135
ENSG00000162390.17	54542256	43135
ENSG00000162396.5	54764514	7583
ENSG00000162396.5	54764514	11643
ENSG00000162396.5	54764514	12948
ENSG00000143001.4	54980791	30422
ENSG00000143001.4	54980791	30422
ENSG00000143001.4	54980791	7553
ENSG00000162399.6	54998932	2472
ENSG00000162402.13	55215113	62003
ENSG00000162402.13	55215113	62003
ENSG00000162402.13	55215113	159906
ENSG00000162402.13	55215113	228170
ENSG00000162402.13	55215113	228170
ENSG00000162402.13	55215113	248644
ENSG00000162402.13	55215113	297444
ENSG00000162402.13	55215113	304851
ENSG00000162402.13	55215113	307261
ENSG00000162402.13	55215113	307261
ENSG00000162402.13	55215113	321500
ENSG00000162402.13	55215113	360497
ENSG00000162402.13	55215113	360497
ENSG00000162402.13	55215113	365694
ENSG00000162402.13	55215113	365694
ENSG00000162402.13	55215113	454207
ENSG00000162402.13	55215113	455325
ENSG00000162402.13	55215113	479015
ENSG00000162402.13	55215113	479015
ENSG00000162402.13	55215113	503644
ENSG00000162402.13	55215113	503644
ENSG00000162402.13	55215113	566804
ENSG00000162402.13	55215113	566804
ENSG00000162402.13	55215113	598547
ENSG00000162407.8	56645301	701506
ENSG00000162407.8	56645301	588756
ENSG00000162407.8	56645301	588756
ENSG00000162407.8	56645301	571310
ENSG00000162407.8	56645301	571310
ENSG00000162407.8	56645301	564125
ENSG00000162407.8	56645301	498837
ENSG00000162407.8	56645301	389716
ENSG00000162407.8	56645301	389716
ENSG00000162407.8	56645301	268933
ENSG00000162407.8	56645301	268933
ENSG00000162407.8	56645301	264642
ENSG00000162407.8	56645301	247913
ENSG00000162407.8	56645301	198819
ENSG00000162407.8	56645301	198819
ENSG00000162407.8	56645301	193105
ENSG00000162407.8	56645301	193105
ENSG00000162407.8	56645301	192246
ENSG00000162407.8	56645301	192246
ENSG00000162407.8	56645301	168136
ENSG00000162407.8	56645301	168136
ENSG00000162407.8	56645301	168136
ENSG00000184292.6	58577773	6602
ENSG00000184292.6	58577773	14718
ENSG00000184292.6	58577773	40521
ENSG00000162601.9	58700092	47618
ENSG00000162601.9	58700092	47618
ENSG00000177606.6	58784327	29068
ENSG00000177606.6	58784327	19921
ENSG00000177606.6	58784327	19921
ENSG00000177606.6	58784327	10926
